OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
579,DP2025285131,DP2025285131239900,2399,0,theft-other,larceny,"5/28/2025 5:50:00 AM",,"6/4/2025 3:19:00 PM","777 N BANNOCK ST",0,0,-104.991034,39.728589,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
580,DP2025286336,DP2025286336530900,5309,0,harassment,public-disorder,"6/5/2025 1:42:00 AM",,"6/5/2025 2:24:00 AM","1100 N VERBENA ST",0,0,-104.890246,39.733037,2,223,east-colfax,1,0,1,999999.999999,999999.999999
581,DP2025285788,DP2025285788220300,2203,0,burglary-business-by-force,burglary,"5/23/2025 7:27:00 PM","5/23/2025 12:50:00 PM","6/5/2025 12:21:00 AM","460 S MARION ST",0,0,-104.971954,39.708478,3,312,washington-park,1,0,1,999999.999999,999999.999999
582,DP2025285114,DP2025285114352000,3520,0,drug-opium-or-deriv-sell,drug-alcohol,"6/4/2025 3:10:00 PM",,"6/4/2025 4:50:00 PM","8930 E HAMPDEN AVE",0,0,-104.883968,39.651995,3,324,hampden-south,1,0,1,999999.999999,999999.999999
583,DP2025285992,DP2025285992131300,1313,0,assault-simple,other-crimes-against-persons,"6/4/2025 10:49:00 PM",,"6/4/2025 10:49:00 PM","E 14TH AVE / N LAFAYETTE ST",0,0,-104.970694,39.738407,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
584,DP2025285404,DP2025285404230300,2303,0,theft-shoplift,larceny,"5/31/2025 12:14:00 AM",,"6/4/2025 5:22:00 PM","7777 E HAMPDEN AVE",0,0,-104.900251,39.655404,3,323,hampden,1,0,1,999999.999999,999999.999999
585,DP2025285472,DP2025285472240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/4/2025 6:03:00 PM",,"6/4/2025 6:47:00 PM","900 BLK N LAFAYETTE ST",0,0,-104.970323,39.731490,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
586,DP2025295575,DP2025295575570700,5707,0,criminal-trespassing,all-other-crimes,"6/9/2025 5:40:00 PM",,"6/9/2025 7:54:00 PM","1551 N DOWNING ST",0,0,-104.973794,39.740869,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
587,DP2025295552,DP2025295552357200,3572,0,drug-methampetamine-possess,drug-alcohol,"6/9/2025 5:59:00 PM",,"6/9/2025 7:21:00 PM","1400 BLOCK N XENIA ST",0,0,-104.885530,39.738871,2,223,east-colfax,1,0,1,999999.999999,999999.999999
588,DP2025306265,DP2025306265230300,2303,0,theft-shoplift,larceny,"6/14/2025 7:00:00 PM","6/14/2025 12:30:00 PM","6/14/2025 9:41:00 PM","7757 E 36TH AVE",0,0,-104.897670,39.768264,5,512,central-park,1,0,1,999999.999999,999999.999999
589,DP2025305489,DP2025305489131402,1314,2,weapon-fire-into-occ-bldg,aggravated-assault,"6/14/2025 7:05:00 AM",,"6/14/2025 8:43:00 AM","4900 BLK N COOK ST",0,0,-104.947879,39.785084,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
590,DP20256009715,DP20256009715131600,1316,0,threats-to-injure,public-disorder,"7/4/2025 1:06:00 AM","7/3/2025 6:06:00 PM","7/4/2025 1:33:00 PM","1100 N SANTA FE DR",0,0,-104.998531,39.733809,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
591,DP2025286176,DP2025286176240400,2404,0,theft-of-motor-vehicle,auto-theft,"5/30/2025 7:00:00 AM","6/4/2025 11:52:00 PM","6/5/2025 6:52:00 AM","3295 W AVONDALE DR",0,0,-105.029509,39.737322,1,122,west-colfax,1,0,1,999999.999999,999999.999999
592,DP2025287414,DP2025287414410400,4104,0,liquor-possession,drug-alcohol,"6/5/2025 5:30:00 PM",,"6/5/2025 7:16:00 PM","720 PARK AVEW",0,0,-104.983994,39.751808,6,621,five-points,1,0,1,999999.999999,999999.999999
593,DP20256008119,DP20256008119230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/5/2025 10:31:00 AM","6/5/2025 3:39:00 AM","6/5/2025 3:26:00 PM","2700 BLK S HAZEL CT",0,0,-105.027692,39.666006,4,423,harvey-park-south,1,0,1,999999.999999,999999.999999
594,DP2025273818,DP2025273818739902,7399,2,public-order-crimes-other,all-other-crimes,"5/29/2025 9:45:00 PM",,"6/2/2025 11:00:00 PM","E 12TH AVE / N WASHINGTON ST",0,0,-104.978702,39.735151,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
595,DP2025287181,DP2025287181240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/4/2025 2:00:00 AM","6/4/2025 5:00:00 AM","6/5/2025 3:09:00 PM","305 PARK AVEW",0,0,-104.980182,39.749312,6,621,five-points,1,0,1,999999.999999,999999.999999
596,DP20256008124,DP20256008124230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/4/2025 11:50:00 PM","6/4/2025 10:50:00 PM","6/6/2025 12:02:00 AM","5777 E EVANS AVE",0,0,-104.920524,39.679006,3,322,virginia-village,1,0,1,999999.999999,999999.999999
597,DP2025286943,DP2025286943570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 10:57:00 AM",,"6/5/2025 1:50:00 PM","1801 BLAKE ST",0,0,-104.996724,39.752640,6,612,union-station,1,0,1,999999.999999,999999.999999
598,DP2025285406,DP2025285406501600,5016,0,violation-of-restraining-order,all-other-crimes,"6/4/2025 2:35:00 AM",,"6/5/2025 4:53:00 AM","800 BLK N ADAMS ST",0,0,-104.948706,39.730138,2,213,congress-park,1,0,1,999999.999999,999999.999999
599,DP2025285042,DP2025285042239900,2399,0,theft-other,larceny,"6/4/2025 1:00:00 PM",,"6/4/2025 3:36:00 PM","2937 CHAMPA ST",0,0,-104.977814,39.759352,2,211,five-points,1,0,1,999999.999999,999999.999999
600,DP20258022891,DP20258022891739902,7399,2,public-order-crimes-other,all-other-crimes,"6/5/2025 8:55:00 PM",,"6/5/2025 9:27:00 PM","8400 PENA BLVD",0,0,-104.673824,39.848938,7,759,dia,1,0,1,999999.999999,999999.999999
601,DP2025286827,DP2025286827220600,2206,0,burglary-poss-of-tools,burglary,"6/5/2025 8:38:00 AM",,"6/5/2025 8:38:00 AM","11100 E 45TH AVE",0,0,-104.859265,39.778326,5,511,montbello,1,0,1,999999.999999,999999.999999
602,DP2025287184,DP2025287184299900,2999,0,criminal-mischief-other,public-disorder,"6/5/2025 2:00:00 PM",,"6/5/2025 9:23:00 PM","2100 BLK CALIFORNIA ST",0,0,-104.985528,39.750700,6,621,five-points,1,0,1,999999.999999,999999.999999
603,DP2025287336,DP2025287336220200,2202,0,burglary-residence-by-force,burglary,"6/3/2025 2:00:00 PM","6/4/2025 7:00:00 AM","6/5/2025 5:01:00 PM","2900 BLK N NEWPORT ST",0,0,-104.909723,39.759719,2,221,north-park-hill,1,0,1,999999.999999,999999.999999
604,DP2025286649,DP2025286649299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/5/2025 5:00:00 AM","6/4/2025 10:20:00 PM","6/5/2025 5:52:00 AM","8501 E ALAMEDA AVE",0,0,-104.890515,39.710741,3,321,lowry-field,1,0,1,999999.999999,999999.999999
605,DP2025287763,DP2025287763240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/5/2025 3:30:00 PM","6/5/2025 12:30:00 PM","6/5/2025 7:38:00 PM","2201 CHAMPA ST",0,0,-104.986692,39.752503,6,621,five-points,1,0,1,999999.999999,999999.999999
606,DP2025287776,DP2025287776131502,1315,2,menacing-felony-w-weap,aggravated-assault,"6/5/2025 7:44:00 PM",,"6/5/2025 8:22:00 PM","4000 BLK N ALBION ST",0,0,-104.939033,39.773534,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
607,DP2025287441,DP2025287441355000,3550,0,drug-poss-paraphernalia,drug-alcohol,"6/5/2025 5:40:00 PM",,"6/5/2025 6:02:00 PM","1100 BLOCK 16TH ST",0,0,-104.996188,39.748154,6,611,cbd,1,0,1,999999.999999,999999.999999
609,DP2025287945,DP2025287945220200,2202,0,burglary-residence-by-force,burglary,"6/5/2025 8:59:00 PM",,"6/6/2025 5:11:00 AM","4400 BLK W LAKERIDGE RD",0,0,-105.045787,39.668748,4,421,harvey-park,1,0,1,999999.999999,999999.999999
610,DP20256008388,DP20256008388230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/7/2025 6:05:00 AM","6/6/2025 11:45:00 PM","6/10/2025 6:38:00 PM","4900 BLK W 35TH AVE",0,0,-105.050054,39.765651,1,113,west-highland,1,0,1,999999.999999,999999.999999
611,DP2025287089,DP2025287089570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 2:06:00 PM",,"6/5/2025 2:38:00 PM","100 BLK E 4TH AVE",0,0,-104.986074,39.722819,3,311,speer,1,0,1,999999.999999,999999.999999
612,DP2025287344,DP2025287344220200,2202,0,burglary-residence-by-force,burglary,"6/5/2025 2:00:00 PM",,"6/5/2025 6:57:00 PM","8400 BLK E HAMPDEN AVE",0,0,-104.893620,39.653674,3,323,hampden,1,0,1,999999.999999,999999.999999
613,DP2025288181,DP2025288181260900,2609,0,fraud-by-use-of-computer,white-collar-crime,"6/6/2025 12:00:00 AM",,"6/6/2025 12:32:00 AM","2900 BLK N SYRACUSE ST",0,0,-104.898729,39.759315,5,512,central-park,1,0,1,999999.999999,999999.999999
614,DP2025287092,DP2025287092299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/5/2025 12:00:00 PM",,"6/5/2025 2:01:00 PM","853 S CLAY ST",0,0,-105.020696,39.701096,4,412,athmar-park,1,0,1,999999.999999,999999.999999
615,DP20256008109,DP20256008109239901,2399,1,theft-bicycle,larceny,"6/4/2025 3:05:00 AM","6/4/2025 5:05:00 PM","6/5/2025 2:29:00 AM","1120 N DELAWARE ST",0,0,-104.992810,39.734208,6,611,civic-center,1,0,1,999999.999999,999999.999999
616,DP2025287393,DP2025287393230300,2303,0,theft-shoplift,larceny,"5/29/2025 6:30:00 PM","5/29/2025 12:30:00 PM","6/5/2025 5:14:00 PM","3165 N CENTRAL PARK BLVD",0,0,-104.890875,39.759678,5,512,central-park,1,0,1,999999.999999,999999.999999
617,DP2025288211,DP2025288211131300,1313,0,assault-simple,other-crimes-against-persons,"6/5/2025 9:15:00 PM",,"6/6/2025 12:59:00 AM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
618,DP2025287746,DP2025287746240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/5/2025 3:00:00 AM","6/5/2025 12:26:00 PM","6/5/2025 7:26:00 PM","3300 S TAMARAC DR",0,0,-104.896987,39.655797,3,323,hampden,1,0,1,999999.999999,999999.999999
619,DP2025288059,DP2025288059260700,2607,0,fraud-by-telephone,white-collar-crime,"6/5/2025 9:00:00 PM",,"6/6/2025 1:02:00 AM","4700 BLK E KENTUCKY AVE",0,0,-104.932593,39.700113,3,322,virginia-village,1,0,1,999999.999999,999999.999999
620,DP2025286881,DP2025286881299900,2999,0,criminal-mischief-other,public-disorder,"6/5/2025 9:29:00 AM",,"6/5/2025 3:06:00 PM","1100 BLK E 10TH AVE",0,0,-104.973181,39.732175,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
621,DP2025287840,DP2025287840352000,3520,0,drug-opium-or-deriv-sell,drug-alcohol,"6/5/2025 10:09:00 PM",,"6/5/2025 11:04:00 PM","2800 S FEDERAL BLVD",0,0,-105.024881,39.665160,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
622,DP2025287364,DP2025287364220300,2203,0,burglary-business-by-force,burglary,"6/4/2025 7:30:00 PM","6/5/2025 9:45:00 AM","6/5/2025 5:16:00 PM","1200 BLK N GALAPAGO ST",0,0,-104.996256,39.735620,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
623,DP2025288271,DP2025288271131500,1315,0,aggravated-assault,aggravated-assault,"5/11/2025 7:00:00 PM",,"6/5/2025 11:35:00 PM","900 BLK N MARIPOSA ST",0,0,-105.002429,39.731674,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
624,DP20256008126,DP20256008126230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/3/2025 8:00:00 PM","6/5/2025 7:30:00 AM","6/5/2025 5:53:00 PM","2400 S DOWNING ST",0,0,-104.973150,39.672865,3,313,university,1,0,1,999999.999999,999999.999999
625,DP2025333878,DP2025333878299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/27/2025 8:00:00 PM","6/27/2025 3:00:00 PM","6/28/2025 2:20:00 AM","3600 BLK S HILLCREST DR",0,0,-104.917293,39.649664,3,324,southmoor-park,1,0,1,999999.999999,999999.999999
626,DP2025287710,DP2025287710131300,1313,0,assault-simple,other-crimes-against-persons,"6/28/2024 5:00:00 AM","6/27/2024 10:30:00 PM","6/5/2025 7:45:00 PM","700 WATER ST",0,0,-105.012062,39.752457,1,123,jefferson-park,1,0,1,999999.999999,999999.999999
627,DP2025287890,DP2025287890260700,2607,0,fraud-by-telephone,white-collar-crime,"6/5/2025 5:00:00 PM",,"6/5/2025 10:10:00 PM","4200 BLK E 10TH AVE",0,0,-104.937938,39.732564,2,222,hale,1,0,1,999999.999999,999999.999999
628,DP2025287994,DP2025287994230300,2303,0,theft-shoplift,larceny,"6/5/2025 9:25:00 PM",,"6/5/2025 9:49:00 PM","4595 N PECOS ST",0,0,-105.006843,39.779893,1,111,sunnyside,1,0,1,999999.999999,999999.999999
629,DP20255001999,DP20255001999260900,2609,0,fraud-by-use-of-computer,white-collar-crime,"4/1/2025 7:01:00 AM","6/4/2025 1:00:00 PM","6/5/2025 1:30:00 PM","1500 BLK E 9TH AVE",0,0,-104.969038,39.730770,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
630,DP2025227607,DP2025227607131300,1313,0,assault-simple,other-crimes-against-persons,"5/5/2025 11:43:00 PM",,"5/6/2025 12:13:00 AM","3700 BLK N QUEBEC ST",0,0,-104.903732,39.768655,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
631,DP2025285935,DP2025285935570700,5707,0,criminal-trespassing,all-other-crimes,"6/4/2025 10:30:00 PM",,"6/4/2025 10:30:00 PM","2000 ELITCH CIR",0,0,-105.012467,39.748920,1,123,auraria,1,0,1,999999.999999,999999.999999
632,DP2025281137,DP2025281137739902,7399,2,public-order-crimes-other,all-other-crimes,"6/2/2025 4:15:00 PM",,"6/2/2025 10:43:00 PM","E 16TH AVE / N WASHINGTON ST",0,0,-104.978738,39.741671,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
633,DP2025288599,DP2025288599230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/3/2025 9:06:00 AM",,"6/6/2025 2:50:00 AM","3265 S NEWTON ST",0,0,-105.037410,39.659700,4,423,harvey-park-south,1,0,1,999999.999999,999999.999999
634,DP2025286663,DP2025286663260401,2604,1,fraud-criminal-impersonation,white-collar-crime,"6/5/2025 5:34:00 AM",,"6/5/2025 7:01:00 AM","4400 BLK E JEWELL AVE",0,0,-104.935453,39.681777,3,322,virginia-village,1,0,1,999999.999999,999999.999999
635,DP20256008129,DP20256008129239901,2399,1,theft-bicycle,larceny,"6/2/2025 9:10:00 PM","6/2/2025 3:10:00 PM","6/5/2025 9:16:00 PM","1200 BLK N CLARKSON ST",0,0,-104.977940,39.736704,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
636,DP20256008115,DP20256008115230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"5/29/2025 3:45:00 AM","5/28/2025 8:45:00 PM","5/29/2025 3:59:00 AM","8680 E ALAMEDA AVE",0,0,-104.887728,39.707106,3,321,windsor,1,0,1,999999.999999,999999.999999
637,DP20256008127,DP20256008127230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/2/2025 5:00:00 PM","6/4/2025 10:10:00 AM","6/5/2025 5:23:00 PM","2130 STOUT ST",0,0,-104.986159,39.751005,6,621,five-points,1,0,1,999999.999999,999999.999999
638,DP2025287332,DP2025287332239900,2399,0,theft-other,larceny,"6/5/2025 7:36:00 AM",,"6/5/2025 4:45:00 PM","N PERRY ST / W 45TH AVE",0,0,-105.039252,39.778386,1,111,berkeley,1,0,1,999999.999999,999999.999999
639,DP2025286884,DP2025286884131300,1313,0,assault-simple,other-crimes-against-persons,"6/5/2025 7:00:00 AM","6/5/2025 2:00:00 AM","6/5/2025 1:05:00 PM","2100 BLK CALIFORNIA ST",0,0,-104.985528,39.750700,6,621,five-points,1,0,1,999999.999999,999999.999999
640,DP2025288653,DP2025288653230300,2303,0,theft-shoplift,larceny,"6/6/2025 4:00:00 AM",,"6/6/2025 4:33:00 AM","2730 S COLORADO BLVD",0,0,-104.939123,39.667547,3,314,university-hills,1,0,1,999999.999999,999999.999999
641,DP2025288202,DP2025288202131300,1313,0,assault-simple,other-crimes-against-persons,"6/5/2025 7:50:00 PM",,"6/6/2025 1:32:00 AM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
642,DP2025287766,DP2025287766230300,2303,0,theft-shoplift,larceny,"6/5/2025 7:30:00 PM",,"6/5/2025 10:35:00 PM","3030 E 1ST AVE",0,0,-104.952089,39.717608,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
643,DP2025286562,DP2025286562240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/1/2025 7:00:00 PM",,"6/5/2025 7:21:00 AM","2800 BLK N GENEVA CT",0,0,-104.867417,39.758467,5,512,central-park,1,0,1,999999.999999,999999.999999
644,DP2025286899,DP2025286899570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 9:54:00 AM",,"6/5/2025 11:00:00 AM","910 N LINCOLN ST",0,0,-104.985871,39.730669,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
645,DP20256008120,DP20256008120229900,2299,0,burglary-other,burglary,"6/3/2025 8:15:00 AM","6/3/2025 2:15:00 AM","6/5/2025 4:24:00 PM","169 S JACKSON ST",0,0,-104.942738,39.713359,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
646,DP2025287929,DP2025287929240400,2404,0,theft-of-motor-vehicle,auto-theft,"8/1/2024 7:01:00 AM","8/31/2024 11:59:00 PM","6/5/2025 10:33:00 PM","W 26TH AVE / N HAZEL CT",0,0,-105.027606,39.754827,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
647,DP2025287304,DP2025287304355000,3550,0,drug-poss-paraphernalia,drug-alcohol,"6/5/2025 4:23:00 PM",,"6/5/2025 5:04:00 PM","400 BLOCK E COLFAX AVE",0,0,-104.982115,39.739907,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
648,DP20256008111,DP20256008111230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/4/2025 9:15:00 PM","6/4/2025 2:18:00 PM","6/5/2025 7:19:00 AM","8500 PENA BLVD",0,0,-104.674127,39.851927,7,759,dia,1,0,1,999999.999999,999999.999999
649,DP20256008107,DP20256008107229900,2299,0,burglary-other,burglary,"6/4/2025 4:00:00 AM","6/4/2025 10:00:00 AM","6/5/2025 1:20:00 AM","2600 N SHERIDAN BLVD",0,0,-105.052735,39.755164,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
650,DP2025287260,DP2025287260531200,5312,0,disturbing-the-peace,public-disorder,"6/5/2025 6:13:00 PM",,"6/5/2025 6:45:00 PM","2100 BLK BLAKE ST",0,0,-104.992422,39.755498,6,612,five-points,1,0,1,999999.999999,999999.999999
651,DP2025288269,DP2025288269355000,3550,0,drug-poss-paraphernalia,drug-alcohol,"6/5/2025 11:34:00 PM",,"6/6/2025 12:56:00 AM","1400 BLOCK N LINCOLN ST",0,0,-104.986103,39.739255,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
652,DP2025288183,DP2025288183739902,7399,2,public-order-crimes-other,all-other-crimes,"6/5/2025 10:57:00 PM",,"6/6/2025 12:44:00 AM","PARK AVEW / CALIFORNIA ST",0,0,-104.983746,39.751711,6,621,five-points,1,0,1,999999.999999,999999.999999
653,DP2025288523,DP2025288523131300,1313,0,assault-simple,other-crimes-against-persons,"6/6/2025 2:02:00 AM",,"6/6/2025 2:02:00 AM","1300 BLK W 35TH AVE",0,0,-105.002009,39.765765,1,113,highland,1,0,1,999999.999999,999999.999999
654,DP2025287998,DP2025287998131600,1316,0,threats-to-injure,public-disorder,"4/26/2025 9:46:00 AM",,"6/5/2025 9:26:00 PM","3700 BLK W ELLSWORTH AVE",0,0,-105.036453,39.716395,4,411,barnum,1,0,1,999999.999999,999999.999999
655,DP2025287286,DP2025287286570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 4:12:00 PM",,"6/5/2025 7:16:00 PM","1400 BLK N UINTA ST",0,0,-104.892520,39.739393,2,223,east-colfax,1,0,1,999999.999999,999999.999999
656,DP2025287347,DP2025287347260500,2605,0,theft-unauth-use-of-ftd,white-collar-crime,"3/12/2025 7:00:00 PM",,"6/5/2025 4:43:00 PM","2755 S LOCUST ST",0,0,-104.916179,39.666581,3,323,hampden,1,0,1,999999.999999,999999.999999
657,DP2025287796,DP2025287796570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 7:52:00 PM",,"6/5/2025 8:45:00 PM","1551 COURT PL",0,0,-104.989093,39.741719,6,611,cbd,1,0,1,999999.999999,999999.999999
658,DP2025287197,DP2025287197109900,1099,0,false-imprisonment,all-other-crimes,"6/4/2025 8:00:00 AM","6/4/2025 4:00:00 AM","6/5/2025 3:18:00 PM","200 BLK S FEDERAL BLVD",0,0,-105.025173,39.713319,4,411,barnum,1,0,1,999999.999999,999999.999999
660,DP2025286293,DP2025286293501600,5016,0,violation-of-restraining-order,all-other-crimes,"5/1/2025 7:01:00 AM","5/31/2025 10:30:00 PM","6/5/2025 6:31:00 AM","300 BLK W YALE AVE",0,0,-104.991210,39.667605,U,999,,1,0,1,999999.999999,999999.999999
661,DP2025288370,DP2025288370570700,5707,0,criminal-trespassing,all-other-crimes,"6/5/2025 8:30:00 PM","6/5/2025 1:34:00 PM","6/6/2025 5:37:00 AM","1800 BLK S MONROE ST",0,0,-104.945592,39.683256,3,314,university-park,1,0,1,999999.999999,999999.999999
662,DP2025285520,DP2025285520299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/3/2025 11:15:00 PM",,"6/4/2025 6:27:00 PM","RINGSBY CT / N WASHINGTON ST",0,0,-104.978826,39.775885,1,112,globeville,1,0,1,999999.999999,999999.999999
663,DP2025287354,DP2025287354220400,2204,0,burglary-residence-no-force,burglary,"6/4/2025 2:30:00 PM","6/4/2025 6:00:00 PM","6/5/2025 4:47:00 PM","3900 BLK N COLORADO BLVD",0,0,-104.941421,39.772518,2,212,clayton,1,0,1,999999.999999,999999.999999
664,DP2025287831,DP2025287831131300,1313,0,assault-simple,other-crimes-against-persons,"6/5/2025 8:00:00 PM","6/5/2025 1:05:00 PM","6/6/2025 2:04:00 AM","2900 BLK N HURON ST",0,0,-104.997364,39.759659,6,612,five-points,1,0,1,999999.999999,999999.999999
665,DP2025280779,DP2025280779131600,1316,0,threats-to-injure,public-disorder,"6/2/2025 11:44:00 AM",,"6/2/2025 1:09:00 PM","800 BLK N YATES ST",0,0,-105.050704,39.730899,1,122,villa-park,1,0,1,999999.999999,999999.999999
666,DP2025285747,DP2025285747353000,3530,0,drug-cocaine-sell,drug-alcohol,"6/4/2025 8:30:00 PM",,"6/4/2025 9:21:00 PM","1400 BLOCK N PEARL ST",0,0,-104.979820,39.739224,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
667,DP20256008121,DP20256008121230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/4/2025 10:40:00 AM","6/4/2025 3:50:00 AM","6/5/2025 4:54:00 PM","1665 S GRANT ST",0,0,-104.984323,39.686375,3,313,platt-park,1,0,1,999999.999999,999999.999999
668,DP2025287345,DP2025287345239900,2399,0,theft-other,larceny,"5/11/2025 2:00:00 PM","5/11/2025 10:00:00 PM","6/5/2025 4:50:00 PM","2300 BLK WELTON ST",0,0,-104.982142,39.751212,6,621,five-points,1,0,1,999999.999999,999999.999999
669,DP2025287533,DP2025287533501600,5016,0,violation-of-restraining-order,all-other-crimes,"6/4/2025 4:20:00 PM",,"6/5/2025 7:07:00 PM","1490 N TRENTON ST",0,0,-104.896321,39.739817,2,223,east-colfax,1,0,1,999999.999999,999999.999999
670,DP2025288032,DP2025288032570700,5707,0,criminal-trespassing,all-other-crimes,"6/6/2025 1:46:00 AM",,"6/6/2025 3:18:00 AM","2222 LAWRENCE ST",0,0,-104.988366,39.754696,6,611,five-points,1,0,1,999999.999999,999999.999999
671,DP2025287526,DP2025287526230800,2308,0,theft-from-bldg,larceny,"6/5/2025 5:47:00 AM","6/4/2025 10:47:00 PM","6/5/2025 9:06:00 PM","5115 N PEORIA ST",0,0,-104.847692,39.789609,5,511,montbello,1,0,1,999999.999999,999999.999999
672,DP2025287420,DP2025287420230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/5/2025 2:30:00 AM","6/4/2025 11:59:00 PM","6/5/2025 5:31:00 PM","995 N CORONA ST",0,0,-104.974420,39.731832,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
